RA_deg,Dec_deg,ROI_deg,Separation_deg,Region
95.00705381082942,-8.10000000000001,0.05,0.7618139844217405,R50
93.5929461891702,-8.10000000000001,0.05,0.7618139844220767,R50
94.90490307661473,-7.300000000000013,0.05,0.7807613953461906,R50
93.69509692338487,-7.300000000000013,0.05,0.7807613953464938,R50
94.8039739854044,-7.2000000000000135,0.05,0.7808073414376165,R50
93.79602601459517,-7.2000000000000135,0.05,0.7808073414378874,R50
93.7945780010825,-8.40000000000001,0.05,0.7812665491844463,R50
94.80542199891767,-8.40000000000001,0.05,0.7812665491845556,R50
93.6936489512168,-8.30000000000001,0.05,0.7813124242308833,R50
94.90635104878322,-8.30000000000001,0.05,0.781312424230905,R50
95.10747084911041,-7.800000000000011,0.05,0.7999998780573145,R50
93.49252915088924,-7.800000000000011,0.05,0.7999998780576526,R50
94.30000000000014,-7.000000000000014,0.05,0.7999999999999842,R50
94.30000000000015,-8.600000000000009,0.05,0.8000000000000088,R50
95.00587915284117,-7.400000000000013,0.05,0.8059451847069731,R50
93.59412084715882,-7.400000000000013,0.05,0.8059451847069731,R50
94.70309092626024,-7.100000000000014,0.05,0.8060698163636035,R50
93.89690907373955,-7.100000000000014,0.05,0.8060698163637002,R50
93.4927209258137,-7.700000000000012,0.05,0.8061315847187092,R50
95.10727907418638,-7.700000000000012,0.05,0.806131584718793,R50
94.19924901745425,-7.000000000000014,0.05,0.8062147394704835,R50
94.40075098254603,-7.000000000000014,0.05,0.8062147394705185,R50
94.19886285245111,-8.600000000000009,0.05,0.806238467568185,R50
94.40113714754919,-8.600000000000009,0.05,0.8062384675682234,R50
95.10766517604415,-7.900000000000011,0.05,0.8063213692133321,R50
93.49233482395547,-7.900000000000011,0.05,0.8063213692136951,R50
94.7044424511454,-8.500000000000009,0.05,0.8064019890991622,R50
93.8955575488542,-8.500000000000009,0.05,0.8064019890993575,R50
95.00723056196024,-8.20000000000001,0.05,0.806526422392133,R50
93.59276943803944,-8.20000000000001,0.05,0.8065264223924024,R50
95.10708984828545,-7.600000000000012,0.05,0.8244386748524078,R50
93.49291015171423,-7.600000000000012,0.05,0.8244386748527087,R50
94.09849803490836,-7.000000000000014,0.05,0.8245779672328356,R50
94.50150196509192,-7.000000000000014,0.05,0.8245779672329041,R50
94.09772570490207,-8.600000000000009,0.05,0.8246707620084001,R50
94.50227429509823,-8.600000000000009,0.05,0.824670762008475,R50
95.10786205801467,-8.00000000000001,0.05,0.8248097789362621,R50
93.49213794198498,-8.00000000000001,0.05,0.8248097789365896,R50
94.90476878248532,-7.2000000000000135,0.05,0.8482396672044944,R50
93.69523121751425,-7.2000000000000135,0.05,0.8482396672047936,R50
93.69349360129898,-8.40000000000001,0.05,0.8488483172119258,R50
94.90650639870118,-8.40000000000001,0.05,0.8488483172120449,R50
93.49309683153594,-7.500000000000012,0.05,0.8541386258971526,R50
95.10690316846423,-7.500000000000012,0.05,0.8541386258973108,R50
93.99774705236247,-7.000000000000014,0.05,0.8543066499698347,R50
94.60225294763781,-7.000000000000014,0.05,0.8543066499699324,R50
93.99658855735304,-8.600000000000009,0.05,0.8545081599777798,R50
94.60341144264727,-8.600000000000009,0.05,0.8545081599778883,R50
95.10806149809079,-8.10000000000001,0.05,0.8546758863739575,R50
93.49193850190883,-8.10000000000001,0.05,0.8546758863742998,R50
95.00572025605055,-7.300000000000013,0.05,0.8599067851013754,R50
93.59427974394904,-7.300000000000013,0.05,0.8599067851016968,R50
94.80386365782533,-7.100000000000014,0.05,0.8600041266436829,R50
93.79613634217446,-7.100000000000014,0.05,0.8600041266437966,R50
94.8055530639318,-8.500000000000009,0.05,0.8604905582155543,R50
93.7944469360678,-8.500000000000009,0.05,0.8604905582157831,R50
93.59259044308627,-8.30000000000001,0.05,0.8605877342641705,R50
95.00740955691376,-8.30000000000001,0.05,0.8605877342641933,R50
93.49328096818151,-7.400000000000013,0.05,0.8940968180920391,R50
95.10671903181849,-7.400000000000013,0.05,0.8940968180920391,R50
